"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profit_pct","buy"
"658",14305,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",87,5,3.8,2,246,130,"Average","owner-occupied",51.595186,0.162174,123,26,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,2.1338876,333000,360078.336646402,8.13163262654712,0
"659",3498,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",178,6,6.4,3.4,205,106,"Poor","owner-occupied",51.58301,-0.128213,134,43,3,"hornsey","Thames Water",65800,"Haringey","rail",0,1,0,0.9333428,1204000,1301817.80497757,8.12440240677461,0
"660",7627,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW8","E",65,3,5.1,0.8,467,64,"Good","owner-occupied",51.483487,-0.316189,27,11,4,"syon lane","Thames Water",51200,"Hounslow","rail",0,1,0,0.6605482,369000,398877.977597216,8.09701289897444,0
"661",9729,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","D",49,2,2.9,1,303,113,"Very Poor","owner-occupied",51.479887,-0.212131,48,9,2,"parsons green","Thames Water",57600,"Hammersmith and Fulham","tube",1,0,0,0.8830094,418000,451836.682806454,8.09490019293151,0
"662",5507,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","C",152,8,4.8,2.8,177,104,"Average","owner-occupied",51.624845,-0.271637,85,68,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.8152768,744000,804155.265091744,8.08538509297641,0
"663",3939,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",100,6,4.2,1.1,240,63,"Very Poor","owner-occupied",51.404199,-0.037494,50,33,4,"clock house","Thames Water",59500,"Bromley","rail",0,1,0,0.727038,473000,511086.850096421,8.05218818106163,0
"664",11798,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",31.03,1,3.3,3.3,712,708,"Very Poor","rental (private)",51.550035,-0.163127,52,66,2,"belsize park","Thames Water",65400,"Camden","tube",1,0,0,0.0832676,336000,363038.386969226,8.04713897893619,0
"665",15782,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",63.35,3,2.2,2.1,230,223,"Good","owner-occupied",51.510847,-0.000403,81,7,2,"east india","Thames Water",68500,"Tower Hamlets","light_rail",0,0,1,0.1280084,399000,430742.537719402,7.95552323794541,0
"666",8123,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE28","C",69,5,2.2,0.7,180,55,"Average","owner-occupied",51.499816,0.092175,77,2,4,"plumstead","Thames Water",49700,"Greenwich","rail",0,1,0,0.9109724,342000,368936.927821013,7.87629468450665,0
"667",3913,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","E",170,7,9.7,6.4,258,165,"Good","owner-occupied",51.408019,-0.114055,136,38,3,"norbury","Thames Water",54100,"Croydon","rail",0,1,0,0.4871776,715000,771265.786534751,7.86934077409104,0
"668",5828,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",48.96,2,3.4,3.2,464,428,"Good","rental (private)",51.47998,-0.080849,41,5,2,"peckham rye","Thames Water",46100,"Southwark","light_rail",0,1,1,1.0694294,299000,322499.473334206,7.85935563016922,0
"669",14143,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E14","D",116,6,4.7,2.1,211,92,"Average","rental (private)",51.499594,-0.007638,137,2,2,"crossharbour and london arena","Thames Water",68500,"Tower Hamlets","light_rail",0,0,1,0.5182476,747000,805559.426086171,7.83928060055834,0
"670",7591,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA16","D",101,6,3.7,1.9,206,107,"Average","owner-occupied",51.4752,0.120842,123,56,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,1.2428,405000,436692.058420482,7.82519960999543,0
"671",12707,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N13","C",30,2,1.8,1.1,339,219,"Very Poor","rental (private)",51.614113,-0.10307,92,24,4,"palmers green","Thames Water",45900,"Enfield","rail",0,1,0,0.972491,187000,201625.413791471,7.82107689383472,0
"672",15580,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE3","D",86,5,4.1,1.4,273,91,"Average","owner-occupied",51.470151,0.033252,33,46,3,"kidbrooke","Thames Water",47700,"Greenwich","rail",0,1,0,0.6798116,381000,410772.668639087,7.81434872416977,0
"673",13601,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR7","E",71,3,4.8,1.2,380,93,"Average","owner-occupied",51.425125,0.060482,32,80,4,"elmstead woods","Thames Water",55000,"Bromley","rail",0,1,0,1.295619,390000,420399.565062058,7.79476027232257,0
"674",4027,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","C",130,6,3.5,1.8,152,79,"Average","owner-occupied",51.395007,-0.218058,93,24,4,"morden south","SES Water",60600,"Merton","rail",0,1,0,1.0731578,539000,580749.720211931,7.74577369423579,0
"675",10633,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",81,4,3.5,0.9,226,56,"Good","owner-occupied",51.404871,-0.052993,81,42,4,"birkbeck","Thames Water",61300,"Bromley","light_rail",0,1,1,0.2255682,415000,447085.037111938,7.73133424384051,0
"676",4672,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",145.31,5,6.5,6.1,266,252,"Poor","rental (private)",51.377319,-0.08585,93,65,3,"lebanon road","Thames Water",50700,"Croydon","light_rail",0,0,1,0.1062594,536000,577234.285494086,7.69296371158327,0
"677",9372,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE8","D",54,3,2.5,2.5,273,278,"Average","owner-occupied",51.491673,-0.031723,NA,8,2,"surrey quays","Thames Water",51800,"Lewisham","light_rail",0,0,1,0.9625486,336000,361743.037088552,7.66161818111671,0
"678",13603,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","D",50,2,3.7,1.6,431,192,"Very Poor","rental (private)",51.428439,-0.343574,32,12,6,"teddington","Thames Water",62200,"Richmond upon Thames","rail",0,1,0,0.5723094,281000,302506.95777179,7.65372162697144,0
"679",7301,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",75,4,3.3,1.8,249,134,"Average","owner-occupied",51.544774,0.204566,79,12,6,"elm park","Essex & Suffolk Water",48200,"Havering","tube",1,0,0,0.6232642,320000,344208.862996588,7.5652696864336,0
"680",6273,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG8","E",114,6,5.9,1.9,292,95,"Average","owner-occupied",51.60032,0.03792,131,13,4,"woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.8587748,523000,562560.486898666,7.56414663454424,0
"681",5594,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",81,4,3.7,1,257,70,"Average","owner-occupied",51.54934,0.197041,90,11,6,"elm park","Essex & Suffolk Water",48200,"Havering","tube",1,0,0,0.1516216,351000,377538.205755001,7.56074238034221,0
"682",9360,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","E",42,3,3,1.9,425,273,"Good","rental (private)",51.354576,-0.096273,55,57,6,"sanderstead","Thames Water",62300,"Croydon","rail",0,1,0,0.5474534,225000,241991.45527106,7.55175789824895,0
"683",3672,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"WC2B","C",93,3,2.4,2.3,158,148,"Very Poor","owner-occupied",51.515179,-0.122143,26,35,1,"covent garden","Thames Water",59000,"Camden","tube",1,0,0,0.1839344,1005000,1080534.00451515,7.5158213447908,0
"684",9896,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N7","E",87,3,5,2.2,339,150,"Very Poor","rental (private)",51.561782,-0.120671,112,36,2,"upper holloway","Thames Water",52700,"Islington","light_rail",0,0,1,0.4859348,599000,643720.093411109,7.46579188833208,0
"685",13735,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","C",95,3,2.1,1.8,131,113,"Good","owner-occupied",51.473908,-0.181809,95,4,2,"imperial wharf","Thames Water",56300,"Hammersmith and Fulham","light_rail",0,1,1,0.2000908,677000,727476.206142574,7.45586501367413,0
"686",2314,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW12","D",61,3,2.8,0.8,259,71,"Poor","owner-occupied",51.450093,-0.157441,78,25,3,"wandsworth common","Thames Water",77300,"Wandsworth","rail",0,1,0,0.5816304,553000,593986.825276544,7.41172247315443,0
"687",13447,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","E",93,4,4.9,2.1,300,127,"Average","owner-occupied",51.526417,0.027108,168,7,3,"plaistow","Thames Water",42900,"Newham","tube",2,0,0,0.7108816,373000,400408.221663495,7.34804870334991,0
"688",6097,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W5","D",145,6,4.8,2.1,189,81,"Average","owner-occupied",51.499478,-0.311984,86,21,3,"northfields","Thames Water",65700,"Ealing","tube",1,0,0,0.2771444,907000,973547.479886111,7.33709811313244,0
"689",12789,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","E",42,2,3.2,1.6,399,198,"Very Poor","owner-occupied",51.436234,-0.132331,81,50,3,"streatham hill","Thames Water",59500,"Croydon","rail",0,1,0,0.5225974,268000,287458.454024208,7.26061717321199,0
"690",8931,NA,NA,"D","N","F",NA,NA,NA,"FOREST HILL",NA,NA,"SE23","E",103,5,5.3,1.4,294,74,"Average","owner-occupied",51.441696,-0.045384,137,35,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.6164288,605000,648753.649102818,7.23200811616821,0
"691",3749,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","C",56.17,3,2.6,2.5,275,270,"Good","rental (private)",51.61523,-0.154545,131,67,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,0.6238856,292000,313029.88861878,7.20201665026705,0
"692",13732,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",90,4,4.1,1.7,234,96,"Average","rental (private)",51.451432,-0.213689,161,31,3,"southfields","Thames Water",51400,"Wandsworth","tube",1,0,0,0.7649434,528000,565655.091325884,7.1316460844477,0
"693",10709,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",97,5,4.3,1.6,250,89,"Average","owner-occupied",51.321926,-0.146924,83,106,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.3784326,452000,483992.235074986,7.07792811393494,0
"694",10682,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","E",102,4,5.4,2.9,300,162,"Poor","rental (private)",51.462796,-0.176205,143,19,2,"clapham junction","Thames Water",65900,"Wandsworth","light_rail",0,1,1,0.453622,687000,735097.733771595,7.00112573094535,0
"695",15240,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N17","D",88,5,4.5,2.1,290,135,"Average","owner-occupied",51.592663,-0.065951,76,9,3,"bruce grove","Thames Water",44000,"Haringey","light_rail",0,0,1,0.3983174,464000,496257.135504672,6.95196885876547,0
"696",14931,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","C",61,3,2.2,1.6,208,151,"Average","owner-occupied",51.429379,-0.347755,10,16,6,"fulwell","Thames Water",62200,"Richmond upon Thames","rail",0,1,0,0.6419062,338000,361385.091147541,6.91866601998265,0
"697",8998,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","E",86,5,5.2,1.8,342,118,"Very Poor","owner-occupied",51.394747,-0.237157,75,19,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.1777204,537000,573950.878901177,6.88098303560099,0
"698",11112,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"UB5","C",99,5,3,1.5,173,86,"Good","owner-occupied",51.553653,-0.373503,31,49,5,"northolt","Affinity Water",45700,"Ealing","tube",1,0,0,0.6406634,430000,458527.092355723,6.63420752458676,0
"699",14614,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E17","D",70,5,3.4,0.7,280,58,"Poor","rental (private)",51.581271,-0.002162,23,25,4,"wood street","Thames Water",50300,"Waltham Forest","light_rail",0,0,1,0.5244616,422000,449776.649353001,6.58214439644565,0
"700",15772,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",113,4,4.7,2.5,234,125,"Average","owner-occupied",51.576508,-0.43415,20,51,6,"west ruislip","Affinity Water",54700,"Hillingdon","tube",1,0,0,0.636935,559000,595716.109673345,6.56817704353224,0
"701",4625,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW12","E",84,5,5,1.6,308,95,"Poor","owner-occupied",51.42276,-0.381232,17,20,6,"hampton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.7897994,556000,591777.228472126,6.43475332232475,0
"702",6966,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","D",126,7,5.6,2.7,251,122,"Good","owner-occupied",51.48763,-0.270925,143,10,3,"gunnersbury","Thames Water",60700,"Hounslow","tube",1,0,1,0.571688,962000,1023868.60484422,6.43124790480452,0
"703",15447,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW3","D",43,2,2.7,2.1,357,278,"Average","rental (private)",51.478257,-0.360274,68,29,4,"hounslow east","Thames Water",61500,"Hounslow","tube",1,0,0,0.447408,239000,254335.810717584,6.41665720401002,0
"704",12451,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"IG11","C",45,2,1,1,114,114,"Good","owner-occupied",51.535595,0.079727,218,8,4,"barking","Essex & Suffolk Water",44200,"Barking and Dagenham","tube",2,0,1,0.400803,232000,246811.445656521,6.38424381746613,0
"705",15338,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W9","D",99.91,4,4.3,3.2,223,166,"Very Poor","owner-occupied",51.526784,-0.181218,97,33,2,"warwick avenue","Thames Water",65100,"Westminster","tube",2,0,0,0.3032432,1044000,1110613.76527661,6.38062885791314,0
"706",13739,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW4","D",173.57,7,8.4,8.2,229,222,"Poor","owner-occupied",51.45423,-0.138117,41,30,2,"clapham south","Thames Water",71500,"Lambeth","tube",1,0,0,0.6139432,1416000,1505754.66498895,6.33860628453048,0
"707",14104,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",108,6,5.1,2.3,266,121,"Good","owner-occupied",51.374874,-0.159413,125,30,4,"hackbridge","SES Water",57800,"Sutton","rail",0,1,0,0.6406634,491000,522102.85006153,6.33459268055611,0
"708",1743,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",90,5,4.3,1.4,269,89,"Average","owner-occupied",51.437016,0.046988,80,45,4,"mottingham","Thames Water",50600,"Greenwich","rail",0,1,0,0.4449224,4e+05,425275.556884292,6.31888922107311,0
"709",12043,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N10","D",282.03,10,10,10,188,186,"Poor","owner-occupied",51.585775,-0.143917,123,91,3,"highgate","Thames Water",65800,"Haringey","tube",1,0,0,0.6443918,2067000,2197156.89647373,6.29689871667791,0
"710",7543,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB2","E",130,8,7.3,3.2,273,108,"Average","owner-occupied",51.495764,-0.376991,183,32,4,"southall","Thames Water",49500,"Ealing","rail",0,1,0,1.0427092,650000,690350.875144189,6.20782694525985,0
"711",9653,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",102,5,3.7,1.8,208,97,"Average","owner-occupied",51.553935,0.122685,67,10,5,"becontree","Essex & Suffolk Water",40800,"Barking and Dagenham","tube",1,0,0,1.2080016,335000,355555.331351364,6.13591980637739,0
"712",12063,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA7","D",87,5,4.1,1.4,263,87,"Average","owner-occupied",51.620185,-0.296704,141,77,5,"stanmore","Affinity Water",55100,"Harrow","tube",1,0,0,0.3858894,486000,515781.868629159,6.12795650805737,0
"713",1601,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W8","D",34,2,2.5,1.3,432,231,"Very Poor","rental (private)",51.499233,-0.197629,43,14,1,"high street kensington","Thames Water",69200,"Kensington and Chelsea","tube",2,0,0,0.503334,585000,620831.105944429,6.12497537511606,0
"714",4168,NA,NA,"F","N","L",NA,NA,NA,"LEYTON",NA,NA,"E10","C",47,3,1.9,1.1,207,119,"Good","rental (private)",51.567228,-0.002388,90,16,3,"leyton midland road","Thames Water",52700,"Waltham Forest","light_rail",0,0,1,0.5257044,330000,349954.561170965,6.04683671847423,0
"715",15872,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",89,4,4.3,1.4,274,86,"Average","owner-occupied",51.43768,0.096427,76,36,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.5083052,336000,356216.394164769,6.01678397760987,0
"716",8005,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",47,2,1.5,0.9,185,111,"Very Poor","owner-occupied",51.533056,-0.107609,108,40,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.2696876,396000,419748.33492827,5.99705427481563,0
"717",8494,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",46,2,2.3,1.2,278,147,"Very Poor","rental (private)",51.518992,-0.165327,30,35,1,"edgware road (circle/district/hammersmith and city)","Thames Water",60700,"Westminster","tube",3,0,0,0.2808728,575000,609247.04200231,5.95600730474957,0
"718",7577,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W8","C",83,2,3.6,3.5,253,246,"Good","rental (private)",51.507648,-0.199286,42,42,1,"notting hill gate","Thames Water",70900,"Kensington and Chelsea","tube",3,0,0,0.3336918,1150000,1218319.10162782,5.94079144589733,0
"719",219,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",67,3,2.9,2.8,245,235,"Average","rental (private)",51.365982,-0.114849,272,50,5,"waddon","Thames Water",47600,"Croydon","rail",0,1,0,0.5611242,233000,246814.901364795,5.92914221665029,0
"720",15252,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SE22","D",44,2,2.5,1.3,327,173,"Poor","owner-occupied",51.453159,-0.062036,115,36,3,"honor oak park","Thames Water",59400,"Southwark","light_rail",0,0,1,0.9979684,379000,401451.730874015,5.9239395445951,0
"721",4652,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","C",62,3,2,1.7,170,142,"Good","owner-occupied",51.429582,0.059689,56,76,4,"new eltham","Thames Water",50600,"Greenwich","rail",0,1,0,1.0632154,251000,265842.612585021,5.91339146813598,0
"722",2203,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","D",58.9,4,2.8,1.9,292,199,"Average","rental (social)",51.426888,-0.055841,38,58,3,"sydenham","Thames Water",52600,"Lewisham","light_rail",0,1,1,0.2025764,328000,346961.536596892,5.7809562795403,0
"723",5411,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW7","E",109,6,6.5,3.5,356,191,"Average","owner-occupied",51.61236,-0.220796,68,80,4,"mill hill east","Affinity Water",55000,"Barnet","tube",1,0,0,0.7854496,599000,633483.708243351,5.75687950640252,0
"724",1817,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","F",63,4,8.6,1.1,808,100,"Good","owner-occupied",51.475058,0.116242,79,57,4,"welling","Thames Water",57600,"Bexley","rail",0,1,0,1.1539398,349000,369064.31537657,5.74908750044974,0
"725",297,NA,NA,"T","N","L",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",62,4,2.5,1.5,208,129,"Good","rental (private)",51.584577,-0.038768,104,12,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.233025,436000,460984.223543269,5.73032650074969,0
"726",305,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","C",223,8,5.6,3.7,131,86,"Good","owner-occupied",51.420963,-0.31436,114,11,6,"hampton wick","Thames Water",63800,"Richmond upon Thames","rail",0,1,0,0.4610788,1265000,1337023.82689733,5.6935831539389,0
"727",3822,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","D",72,5,2.8,0.8,222,59,"Average","owner-occupied",51.54602,0.145479,99,9,5,"dagenham heathway","Essex & Suffolk Water",39900,"Barking and Dagenham","tube",1,0,0,0.5269472,291000,307542.276681204,5.68463116192575,0
"728",1916,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","C",51,2,2.3,2,262,233,"Average","owner-occupied",51.352755,-0.193115,79,79,5,"sutton","SES Water",48800,"Sutton","rail",0,1,0,0.6481202,196000,207128.627689283,5.67787127004215,0
"729",12332,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N16","E",72,4,4.7,1.5,369,120,"Good","rental (private)",51.559308,-0.075719,21,27,2,"rectory road","Thames Water",52000,"Hackney","light_rail",0,0,1,0.4703998,529000,558788.775971982,5.63114857693427,0
"730",1307,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",140,5,6.1,5.1,261,220,"Very Poor","owner-occupied",51.555668,-0.191115,28,81,2,"west hampstead thameslink","Thames Water",67300,"Camden","rail",0,1,0,0.5201118,1230000,1299046.88643958,5.61356800321751,0
"731",5423,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN3","E",79,4,5.3,1.3,346,84,"Average","owner-occupied",51.659773,-0.031286,93,16,5,"brimsdown","Thames Water",44300,"Enfield","rail",0,1,0,0.2696876,359000,379152.025194218,5.61337749142565,0
"732",6949,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",127,6,7.9,2.8,352,123,"Very Poor","owner-occupied",51.574621,-0.189771,40,77,3,"golders green","Thames Water",65500,"Barnet","tube",1,0,0,0.428766,1082000,1142636.74372386,5.60413527946942,0
"733",9005,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W11","C",192,6,4,2.9,119,84,"Average","owner-occupied",51.516367,-0.200787,31,22,2,"westbourne park","Thames Water",47100,"Kensington and Chelsea","tube",2,0,0,0.5238402,2361000,2492658.72454663,5.57639663475761,0
"734",7850,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","E",92,4,5.5,2,337,122,"Poor","owner-occupied",51.449918,-0.183108,48,22,3,"earlsfield","Thames Water",71900,"Wandsworth","rail",0,1,0,0.6201572,595000,627968.16157679,5.5408674918975,0
"735",10399,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",100,3,4.8,1.8,253,96,"Average","owner-occupied",51.545774,0.11645,70,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.7170956,319000,336540.031397878,5.49844244447594,0
"736",550,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W3","D",43.26,2,3.6,3.6,470,464,"Average","rental (private)",51.516449,-0.268998,11,31,3,"acton main line","Thames Water",51800,"Ealing","rail",0,1,0,0.111852,267000,281536.064283019,5.44421883259127,0
"737",4604,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","E",77,3,4.7,1.6,318,101,"Very Poor","owner-occupied",51.543246,0.122014,146,8,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.4436796,287000,302502.232249605,5.40147465143017,0
"738",6297,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG7","C",53,3,1.6,1.4,172,155,"Average","owner-occupied",51.613947,0.102012,44,64,4,"grange hill","Thames Water",47500,"Redbridge","tube",1,0,0,0.5984082,258000,271926.563703803,5.3978929084508,0
"739",15398,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM2","D",62.88,5,2.7,2.2,260,211,"Average","owner-occupied",51.578918,0.191726,33,23,6,"romford","Essex & Suffolk Water",43400,"Havering","light_rail",0,1,1,0.4778566,311000,327739.911338541,5.38260814744073,0
"740",11511,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",182,7,9.4,5.3,235,127,"Very Poor","owner-occupied",51.446175,-0.175442,120,32,3,"wandsworth common","Thames Water",73500,"Wandsworth","rail",0,1,0,0.6729762,1441000,1518479.32734234,5.37677497170976,0
"741",3577,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",64,4,3.2,0.5,289,43,"Good","owner-occupied",51.531507,0.162574,91,3,5,"dagenham dock","Essex & Suffolk Water",42300,"Barking and Dagenham","rail",0,1,0,1.1893596,275000,289684.499515674,5.33981800569947,0
"742",2693,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE1","D",50,3,3.8,1.4,455,163,"Average","owner-occupied",51.492263,-0.066083,50,4,2,"bermondsey","Thames Water",47800,"Southwark","tube",1,0,0,0.6064864,485000,510736.823058723,5.30656145540683,0
"743",3786,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","C",75,4,2.6,1.6,183,109,"Average","owner-occupied",51.463492,-0.067516,17,22,2,"peckham rye","Thames Water",45300,"Southwark","light_rail",0,1,1,0.5381324,430000,452815.991663292,5.30604457285851,0
"744",9399,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM1","D",106,5,4.4,2,238,104,"Average","owner-occupied",51.368406,-0.1748,110,41,5,"carshalton","SES Water",65400,"Sutton","rail",0,1,0,0.5834946,515000,542170.403247706,5.27580645586515,0
